title,channel_id,view_cnt,like_cnt,dislike_cnt,subscribe_cnt
伍佰 & China Blue【深秋的祝福】 Official Music Video,UCHocIer4qdnCmgvHlNrpqFA,825104,4950,104,30500
吳青峰〈巴別塔慶典 The Carnival in Babel〉Official MV,UCDBKa4DLm_t3MjUgr_E-RDA,2012303,20467,312,108000
陳綺貞 Cheer Chen【觀察者 Observer】Official Music Video,UC9-SkdRRsaABoNvYiacFh_w,253432,2497,36,155000
陳珊妮 Sandee Chan - 灼人秘密 Official Music Video (【灼人秘密】電影主題曲) 7.19全台上映,UC945VeRnnvcRLWkAMyW_iwA,157838,2101,54,19500
孔晨羽 Genie《全新的我》Official MV【HD】,UCzlIY_B9uPngUnRMtVVaGsg,25559,300,11,121000
楊乃文Naiwen Yang - 寂寞孤島 (電視劇《流淌的美好時光》插曲）,UCvgowwd4EPdfzDqmXQX0vKA,103056,1040,24,0
NEOSO - 刪除加封鎖 Official Music Video,UCiCwyeUVo66so3iIMCNNgnA,220369,3673,82,20100
謝和弦 R-chord - 31歲菜鳥新人  31 Year Old Freshman (Official Music Video),UCzlbQkl8zRJW2LTW25oU0-g,281133,4497,96,440000
F.I.R. 飛兒樂團 末日青春:補完計劃 [ 刺青春 Thorns ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,679161,2124,85,1450000
MC HotDog 熱狗 Feat. 艾怡良 Eve Ai 【怨偶 Tough Love】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,7209165,53176,1292,2510000
王艷薇Evangeline -【其實我們都忘了】Already Forgotten｜Official MV - YouTube,UCHJ2m6e8Lkw_m2VhRT119UQ,227093,4114,49,150000
Diana Wang 王詩安 - 愛因斯坦 Einstein (Official Music Video),UCUcRuzGBJX17lL-kzbxwzmQ,221460,3713,90,87600
Mayday五月天 [ 瘋狂世界 World Crazy #MaydayBlue20th ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,1629946,22823,307,2260000
Bii 畢書盡 - 竊心天使 You Never Pay Back（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,247966,4623,70,1580000
Gin Lee 李幸倪 - 《以愛情的罪名》 劇情版MV,UCa2kD29VbGw5BAKJD2naREA,708047,1017,69,407000
C.T.O 《START IT》Official Music Video,UC8Dh3TZrwCM9jOjb-xDyHnA,1369983,5107,148,11400
文慧如 Boon Hui Lu [ 外婆的大海 Story of My Grandma ] Official Music Video,UCRfk-Q4xILetcvG2arvMO9w,499060,5822,120,571000
小男孩樂團 Men Envy Children【Goodbye My Friend】華視戲劇『守著陽光守著你』片尾曲 Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,152942,2864,27,2510000
曹格 Gary Chaw Feat. 曹三豐 Joe Chaw & 崔惟楷 Luke Tsui 【夏日假期 Summer Holiday】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,679929,664,43,2510000
Austin李建軒【 Baby Love You】Official music Video,UCBuFS6lsYZhfDPA9v0hhO3g,148030,590,13,24600
黃奕儒 Ezu [ 無賴派 Free Spirit ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,32729,316,7,2260000
《相信你的人》THE ONE WHO BELIEVES IN YOU 陳奕迅 Eason Chan《銀河補習班》電影推廣曲 [Official MV],UCnafe6M9Itwt08RFI51L6mw,693175,7316,283,161000
李宇春 《哇》/Chris Lee--Wa (Official Video),UCSLmQssG959CiHBJ1MZneKg,1528829,2332,74,3260
李玉璽 – 句點 #我們不能是朋友#插曲 官方歌詞版,UCSN7UA_mNhk1FT9epcP8n_A,619721,4472,70,64900
盧廣仲 Crowd Lu【Fly Now！敢傻就飛！】Official Music Video（黑松沙士2019年度主題曲）,UC9-SkdRRsaABoNvYiacFh_w,2061996,3075,1150,155000
周湯豪 NICKTHEREAL《i GO》Official Music Video,UCLckyF2r09NQ9OXBZsv1Cyg,6885567,90121,3288,71700
人人有功練 -【人人Cypher vol.1】Lyrics Video,UCOg5bW6zcbvji5K4BRvQCUw,48543,1092,34,141000
邵雨薇 Ivy Shao -《好想跟你走 Just Go With You》歌詞版 Lyric MV,UCpchJvj7ocn1JwVhbz1-joQ,89552,843,14,4440
JiaJia家家 feat.ØZI  [ 好事派對 House Party ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,632682,7884,111,2260000
品冠 Victor Wong【幸福指南 The Pursuit Of Happiness】HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,34404,259,14,354000
林宥嘉&郁可唯 [ 追尋年少的光 ]  Official Music Video 電視劇《流淌的美好時光》主題曲,UCCsUQXwhDj4iVlhG4VCq6Kg,353258,3636,69,1450000
這群人 展榮展瑞K.R Bros - 掌控對決Control （Official Video）,UCeB5UXWltaHtGoxkwGXLzpg,731130,3797,112,695000
高爾宣 OSN -【Old Me】｜Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,1646391,23443,350,150000
朱文婷 - 向陽花（官方歌詞版）- 電視劇《那片花那片海》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,30963,245,14,1580000
信 Shin【 煉金術 Alchemy】Official Music Video,UCgcWfH1yD6Z65U92bJfiU7g,2035913,3581,92,0
Karencici [ SorryMama! ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,979841,8568,132,1450000
劉惜君《讓愛久一點》【最佳男友進化論 The Sexy Guys OST電影推廣曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,19204,86,3,113000
陳楚生〈趨光號〉Official Music Video,UCgQ8olRhkepJWlVF9IVmPGQ,26163,106,8,718000
薛之謙 Joker Xue【木偶人 Puppet】HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,1230318,12130,166,354000
黃妍 Cath Wong - 偷時間的人,UCx6l2gI7d5njjR0kiOpQDTw,694548,507,7,306
Jade Kwan 關心妍 -《時刻》 [官方Official MV],UCXjgh12Hvz7CFxqYi3kPt0g,109786,159,6,132
蔡昀熹 XICO ft. 閻韋伶 Olivia Yan 【錯覺 Illusion】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,36405,525,10,2510000
黃鴻升 Alien Huang【蒸發 Evaporation】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,172210,3254,96,2510000
頑童MJ116 feat. aMEI 張惠妹【Better Dayz】『完美世界M』遊戲主題曲 Official Music Video (5K Video),UCPcF3KTqhD67ADkukx_OeDg,433971,5307,447,2510000
陳零九 Nine Chen【我不走 Don't Go 】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,486786,6409,56,2510000
廖文強【背光的人 Shine Through Me】Official Music Video,UCciu3ykBaj7dgExw1P4slgw,33667,509,9,20800
品冠 Victor Wong【最佳前任 The Best EX】HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,161987,310,10,354000
MAYDAY五月天 [ 轉眼 Final Chapter ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,1699208,8969,87,2260000
蔡依林 Jolin Tsai《愛的羅曼死 Romance》Official Music Video,UCZxdOVXIBEnJUQkhZgeOTTg,3169268,57394,855,589000
有感覺 F.E.E.L. -《Don't Tell Mama》歌詞版 Lyric MV,UCpchJvj7ocn1JwVhbz1-joQ,17992,49,3,4440
江志豐 - 另一隻翅膀【動態歌詞MV】FENG Music放音樂🎵,UCrf1vot24nNG0_0Bq40kHYQ,58518,308,27,5670
柯泯薰 misi Ke【失去甚麼 Lost Something】Official Lyric Video (網路劇《北京到莫斯科》主題曲),UCG8FsvuItdL9hKsO3g144uw,139160,215,7,4110
BOXING葛西瓦 X BCW 「到了沒」Official Music Video,UCI1ApqO0j1KU2M9iZR1cc8A,774512,7831,141,115000
Haor許書豪 ft.Vivian Hsu徐若瑄 【但願人長久  Wishing We Last Forever 】Official Music Video,UCk7MIOhQmKRBzftMhKLlJgQ,526208,1719,89,19300
胡夏《何為永恆》電視劇《倚天屠龍記》片尾曲 Official Lyric Video,UCkwBGi-PNfJFCPmvFzrbEPA,28040,83,6,12200
熊仔 Presents BOWZ CHOOSE WISELY -【禁愛令 Antilove】Official Music Video,UCSAZdUcsKr4AC5c65iA4RlA,1053623,14575,183,81600
[avex官方HD] JADE – 潛水艇 Submarine 官方完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,26889,277,19,234000
李杰明 W.M.L -【他是個孩子】He's Just a Child | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,238154,4164,45,150000
黃齡 Isabelle Huang《Hello》Official MV【HD】,UCzlIY_B9uPngUnRMtVVaGsg,51244,724,11,121000
DELLA丁噹 [ 誤區 Misunderstanding ] Official Music Video（華視/中天電視劇《最佳利益》片尾曲）,UC7ovu6a8ydIbDy0fAKmoZ9A,1459549,4376,112,2260000
"Teresa 曾詠熙 -《對愛說》'To Love, I Say' Official Music Video",UCEMKOnw71UBxo6_WxViB4Bg,25625,302,6,353
A-Lin & 王晰《生活該有的樣子 / The Way Life Should Be》Music Video,UCTIOuJLDn5_3y6QYUszbmoQ,242673,2309,57,49200
蕭煌奇 Ricky Hsiao -《愛的代價》Official Video (電視劇「帶著爸爸去留學」片尾曲),UCgQ8olRhkepJWlVF9IVmPGQ,88155,678,15,718000
伍佰 & China Blue《最美的時刻》 Official Music Video,UCdlWx4rlodgpQIcrsrBbiVw,722045,3227,54,65
Limi - 我害你 (Official Audio),UCh16MQDjZLtYzCqrH36dNYg,141353,3640,21,28500
SHIO 郭修彧《Hug Yourself》Official Music Video,UCPfEgaoVGPeGQI2pDAhraUg,574923,1176,47,5700
林俊傑 JJ Lin - SHOW THE WORLD (Official Music Video),UCd91HSXKhsIv8PIjNrDByHQ,413396,7857,237,1130000
王笠人 Rennie Wang - 那你呢 What About You（官方歌詞版）- 電視劇《我們不能是朋友》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,846982,5785,120,1580000
聖結石Saint【你的潔癖】Official MV feat.胡鬧一番,UCIdhd_1spj49unBWx1fjS2A,216901,4436,1047,1460000
MC HotDog 熱狗【厭世吉娃娃 Giwawa ! The Hater】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,1976651,25926,982,2510000
羅大佑 Lo TaYou《叮嚀 Kind Reminder》Official MV【HD】,UCzlIY_B9uPngUnRMtVVaGsg,521798,175,21,121000
魏嘉瑩 My Way【披星戴月的想你】Cover 告五人,UCl__rQRN5o5OrozeUNOOIDA,748219,12541,160,41300
邵雨薇 Ivy Shao -《壞女孩 Bad Girl》歌詞版 Lyric MV,UCpchJvj7ocn1JwVhbz1-joQ,111788,1047,16,4440
梁靜茹 Fish Leong〈如愛所願 With Where The Love Goes〉Official Music Video,UC1X1gHR75ZttQgCC2XgvFxw,981714,5520,107,0
秦奮 Roi & 王嘉爾 Jackson Wang【Another】HD 高清官方歌詞版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,180191,4953,33,354000
"SNH48 鞠婧祎《孤独与诗》MV  ♪她很清楚越往更高越是寂寞 故事越長就越沒有人聽她訴說♪| Ju Jingyi ""Loneliness and Poetry"" MV",UClwRU9iNX7UbzyuVzvZTSkA,260684,7625,70,151000
Diana Wang 王詩安 - 脈絡 Intertwined (Official Music Video),UCUcRuzGBJX17lL-kzbxwzmQ,318639,4062,190,87600
电影《少年的你/Better Days》主题曲林俊杰——《我们很好》MV（周冬雨 / 易烊千玺 / 尹昉 / 黄觉）【预告片先知 | 20190614】,UCA5WZBVcP0sfQwUqLlp_t1g,164434,2215,25,426000
陳威全《後來的我們怎麼去愛》 ft.容祖兒 Joey Yung Official MV,UCOnhqQ_brLlbOeoybRkyzMg,268110,451,8,8650
吳汶芳 Fang Wu - 愛與被愛（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,76716,798,16,1580000
不痛了(Demo版)- 張簡君偉｜官方版 Official Lyric MV,UCzRFlyBUVHk91LBdKB12ypg,37607,144,5,6500
子鳴、蔣申 - 萌萌噠（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,31765,391,18,1580000
“姐妹們的旅行” 范曉萱/大S/小S/阿雅 官方MV 導演: 林炳存,UCgxXpmsYgFQvtE9JswLkeVA,191250,3797,90,2450
Ella 陳嘉樺【囉哩叭唆Stop Nagging】歌詞版 Lyrics Video,UC1_kfkKNiPnQufzrlZrsPkw,56023,1116,12,15100
亦帆 - 亦往情聲 EP1 - 誰説我不在乎 (ft. 張心傑)  [Official Lyric Video],UCvOxdn_96ij7urV4dvvv12w,27874,191,8,36300
陳忻玥 Vicky Chen -【入土之前 Till I'm Underground】Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,499289,9265,37,150000
品冠 Victor Wong & 尤長靖 Azora Chin【投己所好 Listen to Your Inner Voice】HD 高清官方歌詞版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,64923,998,11,354000
品冠 Victor Wong【珍珠奶茶 Bubble Tea】HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,196538,1474,28,354000
傻子與白痴 Fool and Idiot -  美好前程 Waiting on The Day  [Official Music Video],UCZBJX2tpZJbH-EC7RjZkJcg,196328,4292,23,37900
林俊傑 JJ Lin - 我們很好 Better Days (Official Video),UCd91HSXKhsIv8PIjNrDByHQ,1631768,22254,374,1130000
蕭煌奇 Ricky Hsiao -《一筆勾銷》Official Video (公視 《噬罪者》片頭曲),UCgQ8olRhkepJWlVF9IVmPGQ,1098643,5856,132,718000
陳綺貞 Cheer Chen【她說 She Says】Official Lyrics Video,UC9-SkdRRsaABoNvYiacFh_w,411988,2621,68,155000
C.T.O - 《LOVE YOU》Official Music Video,UC8Dh3TZrwCM9jOjb-xDyHnA,1431160,6197,150,11400
小男孩樂團 Men Envy Children【轉身以後 After Turn My Back】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,799068,8844,136,2510000
陳零九 Nine Chen【REAL LIE】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,80941,1392,36,2510000
沒揪 (BOJIO) -Colbie 王思涵 feat. BG8LOCC 蛋頭| Official Music Video,UCvElwlN8LxtQm4YUERxTs1w,104875,3378,30,37600
田燚 Tian Yi《時間有腳 Fleet of time》Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,43093,628,12,424000
Nicholas Teo 張棟樑 《晴天樹》一千個晚安 插曲 紅豆娛樂官方 歌詞版MV,UCoQK8NAfe1du7YBo5c6A4ug,449968,1691,33,1590
張碧晨 - 彼時（官方版MV）- 電視劇《我的真朋友》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,421728,3553,91,1580000
孫子涵 Niko Sun - 23333（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,24353,83,14,1580000
李治廷 - I Know You Know（官方版MV）- 電視劇《我的真朋友》主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,102359,992,21,1580000
潘裕文 Peter Pan ‘天黑黑 The Dark Day' (official Music Video),UCfEWokcJ1oFSJpQUe2W05gg,30045,320,3,11300
有感覺 F.E.E.L. -《預設幸福 I Choose To Be Happy》歌詞版 Lyric MV,UCpchJvj7ocn1JwVhbz1-joQ,57340,222,5,4440
何泓姍、徐正溪 - 螢火（官方歌詞版）- 電視劇《鳳弈》宣傳曲,UCEsinqZjZ11w0T9ZvyKIr6A,68797,626,29,1580000
宋柏緯Edison Song - [ 愛的迪思可 Disco Of Love ],UCkkmzctosd0dbDNn-cmrpJQ,12631,152,2,954
為i篩檢,UCpZvDKDJtQUXm1o6LKT2xhA,277041,2408,26,917
汪蘇瀧 Wang Sulong - 耿（官方歌詞版）- 電影《最好的我們》畢業季主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,162890,2259,27,1580000
G5SH - Limelights ft. Lily 盧瑮莉 Official Music Video,UCiCwyeUVo66so3iIMCNNgnA,138741,2755,36,20100
SHIO 郭修彧《擋箭牌 Adarga》Official Music Video (東森戲劇台 韓劇【認識的妻子】片頭曲）,UCPfEgaoVGPeGQI2pDAhraUg,423355,939,25,5700
Tizzy Bac - 【鐵之貝克】Official Live Video (知人．怒唱一波LIVE TOUR),UCtG1tUFZssibYFtj46Zl6qw,27638,621,9,22200
鼓鼓 呂思緯 Feat.蕭秉治 [ K.O. ] Official Music Video（華視/中天電視劇《最佳利益》片頭曲）,UC7ovu6a8ydIbDy0fAKmoZ9A,280983,3632,61,2260000
Bii 畢書盡 - 我比從前想你了 I miss you more（官方版MV）- 電視劇《我們不能是朋友》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,3665494,25241,672,1580000
日記 - 吳海文,UCUYHvN_lHKto9O-dVkJbLpw,152553,2575,23,114000
ALL-RANGE -《 一瞥餘光 》歌詞版 [Official Lyric Video],UCrqRTnkYxQ8DGvlpqBsGwaA,23334,110,4,1610
告五人 accusefive 【法蘭西多士 Pain toast】Official Music Video,UCj0Dl_XdIoAKzyfbPEu9WMw,510951,6628,95,44700
南拳媽媽 (NQMM) -《 一瞥餘光 》歌詞版 [Official Lyric Video],UCrqRTnkYxQ8DGvlpqBsGwaA,34287,179,6,1610
Supper Moment - 一樣不一樣 (國) Official MV,UCU4WVZqK_vuXb6sAArbs8yQ,871061,1607,77,33700
Angelababy 楊穎 & James Lee《飛》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,29645,367,18,113000
余佩真 Jen Jen【留 Stay】Official Music Video,UC8CEtxKYs-TjTTxl1--7Xmw,412699,929,16,0
潘裕文 Peter Pan ‘自由  Free' (Official Lyric Video),UCfEWokcJ1oFSJpQUe2W05gg,25601,202,7,11300
Ella 陳嘉樺【都幾歲了How Old Are You 】Official MV  ( 電視劇《幸福一家人》片尾曲),UC1_kfkKNiPnQufzrlZrsPkw,2927489,12760,211,15100
CosmosPeople 宇宙人 [ 不用大腦 Brainstoning ] Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,114386,1520,26,2260000
FENG ZE 邱鋒澤 【有一種愛叫等待 Waiting For Love 】Official Music Video,UCTKJ96FsE4sv86eSs8yNetw,173859,5731,28,150000
吳汶芳 Fang Wu - 願聞其詳（官方歌詞版）- 電視劇「我們不能是朋友」插曲,UCEsinqZjZ11w0T9ZvyKIr6A,499116,3506,51,1580000
薛丁格的愛- 黃莉Luji｜官方歌詞版 Official Lyric MV,UCzRFlyBUVHk91LBdKB12ypg,16035,44,0,6500
MC HotDog 熱狗 Feat. 張震嶽 ayal komod【改變 Change】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,1487952,20010,374,2510000
邵雨薇 Ivy Shao -《Just Do What I Want》歌詞版 Lyric MV,UCpchJvj7ocn1JwVhbz1-joQ,45161,416,4,4440
獅子 LION - 美麗、醜與我 Beautiful、Ugly & Me (華納 Official HD 官方MV),UCX0j6mgBJIYEXdnyng3pPIQ,441704,3158,53,29700
強東玥 - BONBON（給他一擊）官方版MV,UC5MSzn4hjSK06A5H2CyQrkQ,23750,233,15,125000
梁靜茹 Fish Leong〈類情人 Sub-lover〉Official Music Video,UC1X1gHR75ZttQgCC2XgvFxw,1367761,6599,224,0
"Zion P(MC耀宗), C BAPE, 彭柏邑 Boiii P - 漂亮美好(Remix)",UCzi4D3G_3oEvnVoGDu4inJg,43834,476,3,70000
林宥嘉 Yoga Lin [ 別讓我走遠 ] - Cover by Karencici (Demo Ver.),UCCsUQXwhDj4iVlhG4VCq6Kg,77645,809,92,1450000
派偉俊 Patrick Brasca [ 飛得更高 Soar High ] Official Lyric MV,UCG7BUAJKT3T_YctUf9fNXvQ,66409,1518,17,41500
群星 - 就要快樂（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,26078,228,11,1580000
魏嘉瑩 My Way【如果凝結就是愛】cover feat. 蘇打綠阿龔,UCl__rQRN5o5OrozeUNOOIDA,83907,1331,11,41300
走,UC79GTiwtW0m8zrOObXJi2uw,26535,131,5,967
婁峻碩SHOU - BLUE SKY M/V,UCuizGuAVAOM74mjorEkVkIg,724605,10363,117,28100
黃明志Namewee ft.大支Dwagie【鬼島 Ghost Island】@亞洲通話 Calling Asia,UCFUtqTcgJgRnmZ3tMU6P74Q,3982268,82224,2560,2180000
黃立綺 Likky Huang [ 那個誰 ] Official Music Video,UCpelucHTAhL7s8i2bC2HDGg,25725,143,3,21700
梁文音 Wen Yin Liang – 〈 藍色眼睛 (featuring 麋先生 Mixer) 〉#2019還在玩,UCaBiKf7lEPz9Ytf5Ve-fLqA,380847,3127,96,18000
熊仔 Presents BOWZ RETRO WORLD -【假朋友真兄弟 FFRH】Official Music Video,UCSAZdUcsKr4AC5c65iA4RlA,537162,13449,127,81600
曾昱嘉 - 退讓（官方歌詞版）- 電視劇「我們不能是朋友」片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,1269203,8049,167,1580000
Bii 畢書盡 - If You Catch Me When I Fall（官方版MV）- 電視劇《90後的我們》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,527519,5085,77,1580000
小峰峰（陳峰）&阿布 - 很皮很想你（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,32514,297,11,1580000
曹格 Gary Chaw【慢動作 Smooth】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,622983,1347,135,2510000
Vast & Hazy【無差別傷害 In the Dark】Official Lyrics Video,UC9-SkdRRsaABoNvYiacFh_w,436200,6428,82,155000
黃妍 Cath Wong - 隨意的旅程,UCx6l2gI7d5njjR0kiOpQDTw,22307,117,6,306
"洪安妮 ANNI HUNG《世界這麼有趣 , 哪能一直傷心? Sing Our Sorrows Away》Official (無損高音質)",UCCZasUiMCAk7rxq4HqZjmKQ,54198,742,4,113000
陳零九 Nine Chen feat. 孫盛希 Shi Shi【北京的夜晚】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,333745,5278,85,2510000
Chang Wu/張伍 -『 貓狗對話』ft. 羅莎莎 / Sabrina Lo,UCYy6ZhZqCER8ZswZaK2n6qg,40180,804,18,52400
于文文 - 黑馬（官方歌詞版）- 電視劇《我的真朋友》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,118772,748,18,1580000
《誤闖聲林》Cover by 李芷婷Nasi  |  原曲 Ariana Grande-7rings,UCk_fUEIxvMgEypktxG8aXFg,370470,9184,218,163000
廖俊濤 - 死無對證『 這世界本來就擁擠，各種情節讓人窒息』,UC8t0KcAuqaJ5Ys9bAccF3Rw,160099,3914,17,15000
[avex官方HD] JADE - 迷霧城Foggy Town 官方完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,32627,323,20,234000
MAYDAY五月天 [ 黑暗騎士 ] Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,786859,6372,90,2260000
張雪迎 - 忘憂（官方歌詞版）- 電視劇《白髮》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,204079,1355,37,1580000
廖文強 feat. 吳汶芳【左右 The Effects of Affection】Official Music Video,UCciu3ykBaj7dgExw1P4slgw,415895,1770,29,20800
黃奕儒Ezu [ 我怎能留下你 ] Official Music Video（HIStory3 圈套 主題曲）,UC7ovu6a8ydIbDy0fAKmoZ9A,308161,2362,22,2260000
RĒD°芮德-不要吵Don't wake me up (Official music video),UCRW6axanicxZ3eLRM-VBSdg,104428,2096,41,4820
F.I.R. 飛兒樂團 末日青春:補完計劃 [ 造夢者 Can You Remember ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,402479,3680,592,1450000
品冠 Victor Wong【你願不願意 Will You Marry Me】HD 高清官方歌詞版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,46062,261,20,354000
黃泱綾 ft. 彭柏邑 Boiii P - 再見 Cover (原唱：鄧紫棋),UCzi4D3G_3oEvnVoGDu4inJg,28205,198,9,70000
梁文音 Wen Yin Liang – 〈 冷水澡 (featuring 胖虎 punkhoo) 〉#2019還在玩,UCaBiKf7lEPz9Ytf5Ve-fLqA,66536,863,17,18000
Austin李建軒【那個誰 Rebound Guy 】Official Music Video,UCBuFS6lsYZhfDPA9v0hhO3g,1015594,2478,43,24600
【多想告訴你】畢業歌MV ｜ Official Music Video  不專心結局【黃氏兄弟】,UCV_S2S-Zs8LeuJxK-T3RQQg,2278042,44848,1133,1320000
有感覺 F.E.E.L. -《秘密基地 Our Secret Universe》歌詞版 Lyric MV,UCpchJvj7ocn1JwVhbz1-joQ,40203,215,4,4440
Bii 畢書盡 - 除不盡的傷悲 Endless Sadness（官方版MV）- 電視劇「我是顧家男」片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,394350,5711,79,1580000
李宇春 x 吳青峰〈作為怪物〉Official MV,UCDBKa4DLm_t3MjUgr_E-RDA,481083,10184,134,108000
戴愛玲 Princess Ai《暗了，亮了》我們可以結婚了 - 彩虹版 MV,UCBYALHUQro_Svk1rFUrWmXg,646115,14183,187,34300
柯智棠 Kowen [ 陽光燦爛 And the Sun Shines 深夜頂樓版 ] Official Live Video,UC8wIQijqOBL13NQ2pHG1sUw,203550,1336,8,13600
2019 臺師大108級畢業歌曲《一起 98》官方MV,UCzlIY_B9uPngUnRMtVVaGsg,56321,1182,10,121000
Suzanne 劉思延 [ 老沙發Old Sofa ] Official Music Video,UCYBOFjj1e35nTFZ3Ie4HI5g,17703,457,3,514
邵雨薇 Ivy Shao -《黏度最佳新人 Stuck On You》 (官方 Official MV),UCpchJvj7ocn1JwVhbz1-joQ,114700,1467,37,4440
李紫婷 - 凤翼 Rocket Girls (火箭少女101) | 《凤弈》主题曲,UCtnHII2-3rtd_udNKXijJ-A,259276,5012,56,118000
嚴堡丹 Bao Dan - 禮物（官方歌詞版）- 電視劇「90後的我們」插曲,UCEsinqZjZ11w0T9ZvyKIr6A,33702,213,6,1580000
邱比 CHIU PI【夜廳 CHANEL】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,29295,186,37,2510000
張哲瀚《轉身 Turn Around》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,159986,1711,21,113000
Tizzy Bac - 【 失速人生 】Official Music Video,UCtG1tUFZssibYFtj46Zl6qw,77506,1836,8,22200
陳意涵 Estelle《想你 Missing You》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,37212,390,4,113000
CosmosPeople 宇宙人 [ 陪我玩 Play One ] Official Music Video（艾肯娛樂吉祥物〈熊寶〉形象主題曲）,UC7ovu6a8ydIbDy0fAKmoZ9A,152195,2465,22,2260000
張語噥 Sammy feat. 婁峻碩 Shou -【翅膀 Wings】｜Official MV,UCveuRV_jio_ivRlUhUla8sA,447530,5767,98,64600
卓義峯-影子二缺一 Lonely Shadow(官方歌詞版)【2019愛情白皮書電視原聲帶】,UCWuxankMMiLybinHy9JgP8w,41454,282,49,194000
李杰明 W.M.L -【我能感受到】I Can Feel It | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,120597,2340,65,150000
